"Business_ID","Address","Cuisine","insertedAtTimestamp","Latitude","Longitude","Name","Number of Reviews","Open","Rating","Zip Code"
"KcOeFHAojaRDV-DxQJkfPA","400A W 50th St","japanese","11/10/2021 17:53:59","40.763503307884655","'-73.989323","Omakase By Korami","114","N/A","5","10019"
"3axYlGbF2M-rHjz0uhKFcg","331 10th Ave","american","11/10/2021 17:53:46","40.751716","'-74.001579","Whitmans Hudson Yards","225","N/A","4","10001"
"6t5xWjPLWAjJV3YFMX_oaw","73 Thompson St","japanese","11/10/2021 17:53:57","40.724597","'-74.003174","Hirohisa","168","N/A","4.5","10012"
"cl97uG2_QtiMBah-_s9w7g","1347 2nd Ave At E 71st St","italian","11/10/2021 17:53:38","40.76816","'-73.959204","Il Divo","76","N/A","4.5","10021"
"XlhWNQRGoWyybfXpGBgE3Q","37 E 60th St","italian","11/10/2021 17:53:31","40.764144","'-73.970195","Il Mulino New York - Uptown","245","N/A","3.5","10021"
"RYoc4EBUNOtgbg7c32OG9A","43 E 28th St","korean","11/10/2021 17:54:21","40.74364","'-73.98456","Atoboy","438","N/A","4.5","10016"
"FNxOWxts63oDRKwy9Pbfzw","44 E 28th St","italian","11/10/2021 17:53:30","40.7436553","'-73.9852171","Tarallucci E Vino - Nomad","180","N/A","4","10016"
"Csg_qjYzhQxKAinj814AKw","1448 1st Ave","indian","11/10/2021 17:54:40","40.76985","'-73.95412","Om Namaste","58","N/A","4","10021"
"TWH4MjLtN1fKlF-7n6YXHg","19 1st Ave","italian","11/10/2021 17:53:28","40.723625","'-73.988555","Lil Frankie's","1232","N/A","4","10003"
"pTMnHb_W3sKqS8oCzjHdVA","109 1st Ave","japanese","11/10/2021 17:53:59","40.7269015463545","'-73.986101118587","SenYa","284","N/A","4","10003"
"7EaiwMVaNdQibSs0yYkE5Q","204 E 43rd St","japanese","11/10/2021 17:54:02","40.75113","'-73.97347","Sushi Yasuda","2154","N/A","4","10017"
"gvWzAiMrFm9AgfSN2I8Miw","944 8th Ave","american","11/10/2021 17:53:41","40.765751","'-73.983167","Ivy","401","N/A","4","10019"
"9pMhRYYgV7E9L7pzECtJKA","338 E 92nd St","indian","11/10/2021 17:54:30","40.78098","'-73.94751","The Drunken Munkey - UES","1124","N/A","4.5","10128"
"7CfaiHE11MO2zAiu3w6bsw","31 W 52nd St","mexican","11/10/2021 17:54:43","40.760941","'-73.978049","Taco Dumbo","316","N/A","4","10019"
"ulLQVyjtnWjsFttiOn2D8w","12 E 36th St","mexican","11/10/2021 17:54:50","40.7493203133345","'-73.9827778190374","Under the Volcano","44","N/A","4","10016"
"idxD3X7WfLFPZMoFnCRIQQ","32 E 10th St","italian","11/10/2021 17:53:34","40.7322779619352","'-73.9929321762328","Il Cantinori","257","N/A","4","10003"
"SXWnyFNLCehVlJPRxk7gAg","301 Church St","mexican","11/10/2021 17:54:48","40.7193829","'-74.004417","Anejo Tribeca","537","N/A","4","10013"
"5k_jwjhdFMPUNWhouGNzuA","329 Kent Ave","italian","11/10/2021 17:53:32","40.71341","'-73.96662","Misi","389","N/A","4","11249"
"pil3w2-2REoXBwEToYZ_tQ","128 W Houston St","japanese","11/10/2021 17:54:02","40.72787","'-74.00107","Bar Moga","214","N/A","4","10012"
"xGNzAsakHgbbl9fwgSoiUg","525 West 29th St","mexican","11/10/2021 17:54:44","40.752092","'-74.0026757","Kahlo","160","N/A","4.5","10001"
"Qwd4Tv-CqgO2Yl9zZgkKOQ","155 E 55th St","chinese","11/10/2021 17:54:06","40.75945","'-73.96907","Shun Lee Palace","305","N/A","3","10022"
"U5dCWjAxrvLLMH1ErpGfvw","1817 2nd Ave","chinese","11/10/2021 17:54:14","40.783159","'-73.948244","A-jiao","137","N/A","3.5","10128"
"kesYSgOJW5krU6L8n9qQ4Q","401 E 13th St","korean","11/10/2021 17:54:27","40.73063","'-73.98275","Ichibantei","236","N/A","4","10009"
"WLl0nKeWBksVM5SkKKuLpg","131 Avenue A","japanese","11/10/2021 17:54:03","40.72688","'-73.98311","TabeTomo","421","N/A","4.5","10009"
"3uyBZNbDk2vRFBBWZOdIUA","2335 Arthur Ave","italian","11/10/2021 17:53:35","40.85434","'-73.889","Dominick's Restaurant","374","N/A","4","10458"
"_2V0as8DZDwVxAi3ZJ0JkA","57 W 76th St","korean","11/10/2021 17:54:26","40.779997","'-73.976516","Raku - It's Japanese II","345","N/A","4","10023"
"R7EGjHWw0tNheY6-ahH8fQ","536 E 5th St","chinese","11/10/2021 17:54:10","40.72412482724","'-73.9828906263924","Tuome","562","N/A","4.5","10009"
"6Z5OWpaeGGazJHR4LfThsw","28 Cornelia St","italian","11/10/2021 17:53:31","40.73115","'-74.00233","Palma","762","N/A","4","10014"
"C3tP0fNNAoxOAC3O406CXQ","651 9th Ave","chinese","11/10/2021 17:54:07","40.76072","'-73.99119","Le Sia","72","N/A","4.5","10036"
"BXoW0AUDE7WZJcY-Vhqlbg","234 Court St","indian","11/10/2021 17:54:30","40.6859591","'-73.9941661","Indian Table","134","N/A","4.5","11201"
"6NcU2JAznLr9dDHp6GgQyw","945 Columbus Ave","indian","11/10/2021 17:54:37","40.7994","'-73.9624","Doaba Deli","234","N/A","4.5","10025"
"aY8JCml1xlOg5a1BHn2DNQ","357 E 50th St","japanese","11/10/2021 17:53:54","40.75414","'-73.96648","Tsukushi","96","N/A","4","10017"
"TgoYhgbPCYhLBNtpue3QHg","1191 1st Ave","mexican","11/10/2021 17:54:43","40.7632055528185","'-73.9596225112209","Maya","978","N/A","3.5","10065"
"hSkeb_lmfxnoqg7EVo19Vw","234 E 116th St","mexican","11/10/2021 17:54:52","40.797098","'-73.938785","Taco Mix","418","N/A","4","10029"
"d5ya04K-2A_hI3Xzqe1HeA","236 E 77th St","italian","11/10/2021 17:53:34","40.77249","'-73.95713","Caffe Buon Gusto","569","N/A","4","10075"
"EvAJBgBdgOt1jx1EufRN7w","462 Amsterdam Ave","korean","11/10/2021 17:54:24","40.7854","'-73.97709","Jin Ramen","959","N/A","4","10024"
"Ni1lyCRuEnc5KWEBEDquCQ","618 Amsterdam Ave","korean","11/10/2021 17:54:27","40.790214","'-73.973414","Chick Chick","60","N/A","4.5","10024"
"H1jops1lmuhrq9lP7lEGJQ","484 Amsterdam Ave","chinese","11/10/2021 17:54:12","40.78609","'-73.97658","Flor De Mayo","1230","N/A","4","10024"
"rtFGv0F-GBfsS-cViu-3hA","9 W 32nd St","korean","11/10/2021 17:54:21","40.747653","'-73.986114","Gammeeok","437","N/A","3.5","10001"
"1raNn0l3I4H9PcAJce69Sw","244 E 79th St","american","11/10/2021 17:53:50","40.77343","'-73.95568","Sojourn","660","N/A","4","10075"
"EHUNrnIgnhwTnpOm3gEESg","35-01 36th St","mexican","11/10/2021 17:54:43","40.75609","'-73.924441","Tacuba","686","N/A","4","11106"
"UH_aksIxzGPPyhWZJbTP7A","1838 7th Ave","mexican","11/10/2021 17:54:52","40.800338992692026","'-73.95497594715312","Cantina Taqueria & Tequila Bar","555","N/A","4","10026"
"TU_BU9HLflYI2xlyqVQdRA","42 E 58th St","chinese","11/10/2021 17:54:09","40.762639","'-73.971447","TAO Uptown","2636","N/A","3.5","10022"
"4Y7N9NqTII8MpRzv4psgAw","146 Nassau Ave","korean","11/10/2021 17:54:24","40.72474","'-73.94755","Ms Ohho","50","N/A","4","11222"
"f48yzy50jQDH7X5xFAluOw","228 East 10th St","japanese","11/10/2021 17:53:53","40.72908","'-73.98541","Tsukimi","30","N/A","5","10003"
"GrYs4dj4mseJ4ctu4KhR9Q","401 W 53rd St","japanese","11/10/2021 17:53:53","40.765644","'-73.9879068","Ikebana Zen","77","N/A","4.5","10019"
"zuB6VRXwj3QzTh9x-nQIRQ","17 W 26th St","italian","11/10/2021 17:53:38","40.74413","'-73.98955","Il Fiorista","52","N/A","4.5","10010"
"2zLgKnIQDmrJDb99jl9qRA","37 W 19th St","mexican","11/10/2021 17:54:49","40.73997","'-73.99323","Tacos Güey","35","N/A","4.5","10011"
"J0OeDwmh5JBhid0A5GvltA","176 Prince St","italian","11/10/2021 17:53:34","40.7262073","'-74.0018919","Il Corallo Trattoria","1036","N/A","4","10012"
"hKkPlYmHoS9Nb_UbGGqx8A","358 3rd Ave","mexican","11/10/2021 17:54:45","40.74097","'-73.98202","Street Taco","421","N/A","4","10016"
"vQcK7BH6maW9dAZWJOuW3Q","570 Amsterdam Ave","american","11/10/2021 17:53:43","40.7887398925594","'-73.9744491607132","The Mermaid Inn","1185","N/A","4","10024"
"0vg2Z-HPwkyVVX613j2ysg","1659 1st Ave","korean","11/10/2021 17:54:27","40.77726","'-73.94932","Peng's Noodle Folk","475","N/A","4.5","10028"
"zVLG_O3AQnvQ53PSJ5mTMA","1531 York Ave","indian","11/10/2021 17:54:32","40.77268","'-73.94981","Om Restaurant","494","N/A","4","10028"
"zcPWqsiqaPpNh8nJXR4gpw","366 Metropolitan Ave","american","11/10/2021 17:53:51","40.7138257110445","'-73.9556050300598","The Commodore","600","N/A","3.5","11211"
"0Bm2vjJW5Fw7_Maer6kDUw","135 W 50th St","american","11/10/2021 17:53:45","40.76091344676272","'-73.9825650029376","Melt Shop","614","N/A","4","10019"
"WIj12zDqIbBucW1hXYhrew","92 E Broadway","chinese","11/10/2021 17:54:12","40.71399","'-73.99367","King's Kitchen","288","N/A","4","10002"
"a8Lj13uc3Hhyjm0eYL90sw","71-26 Roosevelt Ave","japanese","11/10/2021 17:53:56","40.746444","'-73.893947","Sushi On Me","92","N/A","5","11372"
"Aux2Mp7bGnF3S6h60ab3iQ","1557 Lexington Ave","chinese","11/10/2021 17:54:15","40.7879244458184","'-73.948986355818","Yummy City","54","N/A","4.5","10029"
"Y92VtOkTZ6BirkJbUKCMOw","242 W 56th St","chinese","11/10/2021 17:54:06","40.76572","'-73.98286","Rong Cheng House","87","N/A","4","10019"
"Clumryf360iOnwpZ2ML8aw","246 E 51st St","japanese","11/10/2021 17:53:56","40.755555","'-73.968736","Sushi You","275","N/A","4","10022"
"3hlAeWgSKAnSQ1tg8k8D8g","488 Amsterdam Ave","indian","11/10/2021 17:54:31","40.786196","'-73.976448","Alachi Masala","238","N/A","4","10024"
"tXZOJhUUknjTRRo9j4ckZg","498 9th Ave","indian","11/10/2021 17:54:35","40.75568","'-73.99441","Farida Central Asian Cuisine & Grill","396","N/A","4","10018"
"al9HKZ3kCJipAJW4uxzj4A","151 W 46th St","mexican","11/10/2021 17:54:49","40.75831","'-73.98416","Havana Central","2429","N/A","4","10036"
"NTwOc9yQ1xl5deeVzZqxfw","47 E 29th St","american","11/10/2021 17:53:48","40.74431","'-73.98394","Tavern29","948","N/A","4","10016"
"3gqKLANaXNsHZnPDjKrcTg","159 Graham Ave","chinese","11/10/2021 17:54:11","40.70747","'-73.94339","Win Son","563","N/A","4","11206"
"olRNNJCJ2TJvPRmjBiOcGA","137 E 13th St","chinese","11/10/2021 17:54:07","40.73297","'-73.98829","Silky Kitchen","244","N/A","4.5","10003"
"oLg2HxLYChgvMRTK5ZSdKQ","1091 2nd Ave","american","11/10/2021 17:53:44","40.75971","'-73.96521","Kurant","218","N/A","4","10022"
"iueVEi_vQxdAzdXs-8Fvrg","1167 2nd Ave","japanese","11/10/2021 17:54:03","40.76226","'-73.9635","Atami Japanese Fusion","155","N/A","4","10065"
"f7g3GhoQs9nQVTJEL2p48Q","5 Front St","mexican","11/10/2021 17:54:49","40.7027","'-73.99314","Gran Electrica","505","N/A","3.5","11201"
"YFvF4r2D-wJOgJAOvanaZQ","234 E 4th St","italian","11/10/2021 17:53:37","40.723315","'-73.983139","Gnoccheria By Luzzo's","454","N/A","4","10009"
"ieXKc6S3WlEiVkyxgaF9Ig","222 E 39th St","japanese","11/10/2021 17:54:03","40.74819","'-73.97467","Tempura Matsui","153","N/A","4.5","10016"
"Orbsfc3nI21mQ8cwSPahhg","295 Grand St","american","11/10/2021 17:53:43","40.71305","'-73.95732","The Four Horsemen","215","N/A","4.5","11211"
"BsDu_kup3lJ2QHb-Botpeg","368 Columbus Ave","mexican","11/10/2021 17:54:42","40.78110489839311","'-73.97644500326436","Covacha","43","N/A","4.5","10023"
"NvyOagUcodDPHSDF5Vhbmg","4705 Center Blvd","mexican","11/10/2021 17:54:46","40.7457158661738","'-73.9563131306885","Skinny's Cantina","531","N/A","3","11109"
"9b_FvTUgkkUUMyL0nGhFtg","792 9th Ave","chinese","11/10/2021 17:54:06","40.764957","'-73.987485","Three Roosters","83","N/A","5","10019"
"DOdbSGm9ULZlVz-1-Jjhmg","115 Lexington Ave","indian","11/10/2021 17:54:38","40.742462","'-73.982322","Chote Nawab","547","N/A","3.5","10016"
"1m6viubAWUgsTgguIrJT6A","35 E 21st St","mexican","11/10/2021 17:54:50","40.739691","'-73.988428","Cosme","1080","N/A","3.5","10010"
"DZE4ThXa7d0kSXnR3Hb-kg","19 W 24th St","indian","11/10/2021 17:54:36","40.743193","'-73.990838","Junoon","1514","N/A","3.5","10010"
"l0vT-Cw6JBmhhJhCOT8b0Q","336 Myrtle Ave","korean","11/10/2021 17:54:24","40.693085","'-73.973077","Woori Korean","29","N/A","5","11205"
"IIM-dzbOvg4x7h-AjHsq9Q","646 Manhattan Ave","korean","11/10/2021 17:54:26","40.7243","'-73.9509099","Bulbap Grill","161","N/A","4.5","11222"
"k5fd-RSdG4IuXnnGSQ5oOw","117 Second Ave","italian","11/10/2021 17:53:27","40.727966","'-73.988382","San Marzano Pasta Fresca","1278","N/A","4","10003"
"'-lgNzAEyFr8LCTuBTWnAMg","28 W 56th St","chinese","11/10/2021 17:54:09","40.7628979550614","'-73.9759572967887","Dim Sum Palace","342","N/A","4","10019"
"2jkR9i54loLxuaowoPX5Fw","238 Bedford Ave","korean","11/10/2021 17:54:20","40.71611","'-73.95974","Kimbap Lab","48","N/A","5","11249"
"objNX6cuj1JyUijFjw21Qw","31 Cornelia St","indian","11/10/2021 17:54:31","40.73136","'-74.00253","Bombay Bistro","216","N/A","4.5","10014"
"9MO5UogFuvqAriOA9RlqKA","32 Old Slip","indian","11/10/2021 17:54:37","40.7038","'-74.00816","Saravana Bhavan","5","N/A","3.5","10005"
"UaQF4mv6hVjiegkwUvQeMQ","236 8th Ave","chinese","11/10/2021 17:54:06","40.744624","'-73.998649","Dim Sum Chelsea","99","N/A","4.5","10011"
"0yMlU3xbdawYFXmjNc0dhw","720 10th Ave","american","11/10/2021 17:53:42","40.76419","'-73.99182","The Harrow New York","232","N/A","4.5","10019"
"z5hRX3iJ5Ty_S38iG_WY3Q","204 W 55th St","american","11/10/2021 17:53:40","40.76442","'-73.98169","Tanner Smiths","1824","N/A","4.5","10019"
"_7BGw3YFNOTzP1Www3zB7g","6 Clinton St","indian","11/10/2021 17:54:31","40.7210905","'-73.9840446","Mughlai Grill","414","N/A","4.5","10002"
"22CRLIEfJWIO-8RjEiecAg","82-80 Broadway","japanese","11/10/2021 17:54:00","40.741236","'-73.881306","Akino","915","N/A","4.5","11373"
"i8ejDDR4COtukAAA1Ls5fw","229 E 9th St","japanese","11/10/2021 17:53:57","40.72965","'-73.9878899","Soba-ya","1484","N/A","4","10003"
"jf95dOTlZB7oPWz9JLgaQA","206 Avenue A","mexican","11/10/2021 17:54:51","40.7294609","'-73.980749","Borrachito","47","N/A","3.5","10009"
"Nt3Y26a6OMtdBe8xMMJjqQ","930 2nd Ave","chinese","11/10/2021 17:54:09","40.754463","'-73.968518","Mee Noodle Shop & Grill","305","N/A","3.5","10022"
"HsEmXckXmsRAAEVDFCGYYg","31-15 30th Ave","indian","11/10/2021 17:54:37","40.7668","'-73.92068","Namaste","532","N/A","4","11102"
"orYWYTk6kNK1YODsADk_tg","856 10th Ave","korean","11/10/2021 17:54:17","40.768541","'-73.988734","The Jin","356","N/A","4.5","10019"
"ue-iu3tMiHAv7JR0YuhOww","754 9th Ave","mexican","11/10/2021 17:54:49","40.7638823425707","'-73.9884334000586","Hell's Kitchen","425","N/A","4","10019"
"y64lCrHGTsrRuDmhoUA0nw","218 E 52nd St","american","11/10/2021 17:53:50","40.75653","'-73.96909","Niall's","122","N/A","4","10022"
"tzjjjhNUPDzaa8_kkvcDQg","20 Hudson Pl","indian","11/10/2021 17:54:37","40.736066251998736","'-74.02880689096021","Empyrean Indian Kitchen & Bar","101","N/A","4.5","07030"
"dxK7_NNqLDYG39VGZI9B3w","254 W 108th St","indian","11/10/2021 17:54:36","40.8023275567219","'-73.9662716345275","Himalayan Curry house","45","N/A","4","10025"
"IjQ2yGUKkvP0JIldT9vRFQ","15 E 31st St","korean","11/10/2021 17:54:19","40.7463","'-73.984809","Take31","668","N/A","4","10016"
"J79s7qmQWz7Fj9-cIg1dhA","119 E 59th St","japanese","11/10/2021 17:53:56","40.7626266","'-73.9687729","Hyotan nippon","1","N/A","5","10022"
"Li52Rr6BM4bGNYdpn7H8_w","169 8th Ave","american","11/10/2021 17:53:50","40.742702","'-74.000778","Cooper's Craft & Kitchen","387","N/A","4","10011"
"sfsjk1h50ooC2ioY7m48gw","1420 3rd Ave","korean","11/10/2021 17:54:27","40.77544","'-73.95686","Pig Heaven","429","N/A","4","10028"
"K0qsGnFv-edPDqVBdLCocQ","39-20 47th Ave","chinese","11/10/2021 17:54:15","40.74166","'-73.92577","China Garden","72","N/A","4","11104"
"kqZchP64In2gtYd3Xq-i-A","641 10th Ave","korean","11/10/2021 17:54:22","40.7619","'-73.994188","Pelicana Chicken","33","N/A","5","10036"
"4sHkiQ0qURBjL_gVLQbGPw","524 9th Ave","mexican","11/10/2021 17:54:52","40.75652","'-73.99371","Taqueria Diana","237","N/A","3.5","10018"
"H08vCdbcP3oy0cBEKqM5KQ","166 E 60th St","mexican","11/10/2021 17:54:48","40.7622400274526","'-73.9663818196397","El Rey del Sabor","71","N/A","4","10021"
"TaAICUBApAfQG0ATDyspJQ","910 7th Ave","american","11/10/2021 17:53:47","40.7661399841309","'-73.97998046875","9ten Restaurant","218","N/A","4","10019"
"uq5rHbGtBFwCwPkokIkKvQ","160 E 64th St","american","11/10/2021 17:53:41","40.76506","'-73.96571","JoJo","173","N/A","4","10065"
"HR_a2QSA_KJZIakufAJUmg","21 W 39th St","chinese","11/10/2021 17:54:15","40.75226532620614","'-73.98361050137848","Szechuan Gourmet","26","N/A","4.5","10018"
"hkooeEkd3oPsLD6JJrYpjA","235 E 53rd St","italian","11/10/2021 17:53:30","40.757323","'-73.967928","Café Luce","15","N/A","4.5","10022"
"ePqKbqXFBCbwBaWiN2Jo9w","294 3rd Ave","american","11/10/2021 17:53:47","40.7386178790617","'-73.9834206895483","Ampersand","230","N/A","4.5","10010"
"tnxb_qM5e7J5wIfYwJB3Ig","64 West 48th St","american","11/10/2021 17:53:45","40.758194","'-73.980905","The Elgin","155","N/A","4.5","10036"
"LA7riLKSg-aBLgTY4fT8GQ","40 Central Park S","american","11/10/2021 17:53:51","40.765158","'-73.975724","Sarabeths - Central Park","1873","N/A","3.5","10019"
"6qK0MyhsXYLgMSPWZdleGA","1074 2nd Ave","japanese","11/10/2021 17:54:03","40.75886","'-73.96539","Dai Hachi Sushi","208","N/A","4","10022"
"pBNMZp_tKCAfRNx7-ybcHQ","461 W 23rd St","chinese","11/10/2021 17:54:10","40.74769301","'-74.00350737","Calle Dao - Chelsea","802","N/A","4.5","10011"
"bVi0Rk_GfkrJJELLXaqEeA","636 Lexington Ave","mexican","11/10/2021 17:54:42","40.7592114","'-73.9706706","Dos Toros Taqueria","93","N/A","3.5","10022"
"Oq5XiogA_kQZIfw__VfB0w","1633 Second Ave","mexican","11/10/2021 17:54:52","40.777212","'-73.952594","Mexicoma","63","N/A","3","10028"
"sul_ihulQ5VUPNbk9liWqA","605 W 48th St","mexican","11/10/2021 17:54:45","40.765101","'-73.996046","Cantina Rooftop","1148","N/A","3","10036"
"Nnuz_Ic0IdWOUbl64r4Hkg","434 7th Ave","mexican","11/10/2021 17:54:46","40.663631439209","'-73.9846343994141","Fonda Park Slope","846","N/A","4","11215"
"3NYQQckItp9l7GDzALw79w","1097 2nd Ave","chinese","11/10/2021 17:54:10","40.759891","'-73.965187","Lin's Gourmet","70","N/A","3.5","10022"
"VbUy299ch56p4GYZTNDbvA","23 W 32nd St","korean","11/10/2021 17:54:23","40.74788","'-73.98665","New Wonjo Restaurant","1376","N/A","3.5","10001"
"pUQQkYv4NkfRA_e2JRO27w","75 9th Ave","korean","11/10/2021 17:54:21","40.74222","'-74.00466","Kimbap Lab","9","N/A","5","10011"
"1vSx0gpTqro-N73NGKneEA","328 Douglass St","korean","11/10/2021 17:54:21","40.6795562014419","'-73.9825174981801","Insa","268","N/A","3.5","11217"
"Wx6lMnEh7dCmX-9PQF1Ifw","251 West 50th St","mexican","11/10/2021 17:54:42","40.762227","'-73.9856178382696","Toloache 50","2024","N/A","4","10012"
"k5bGHJbAXDw9g_uP42QqDw","3420 Broadway","american","11/10/2021 17:53:48","40.76033","'-73.92245","The Highwater","447","N/A","4","11106"
"N5UY113nNpeKdLPv0cbMjQ","132 First Ave","american","11/10/2021 17:53:41","40.727424","'-73.985201","The Wild Son","535","N/A","4.5","10009"
"JXcYD52B4190gIh6_RSXCg","675 9th Ave","american","11/10/2021 17:53:40","40.76138","'-73.99071","Lilly's Craft and Kitchen","1136","N/A","4","10036"
"sCHiXF4mZcsiY8_cBHNiqw","25 W 23rd St","indian","11/10/2021 17:54:33","40.7422142028809","'-73.9904403686523","deep indian kitchen - indikitch","705","N/A","4","10010"
"lgFApPVpbXnsIFw1CRJORw","65 E 54th St","italian","11/10/2021 17:53:31","40.760115","'-73.972686","Cellini Restaurant","151","N/A","4","10022"
"PAQDvkvVselqlhOc0Mh92g","120 1st Ave","korean","11/10/2021 17:54:22","40.72703","'-73.985392","Doma","38","N/A","4.5","10009"
"WE064Ln20S4MQVT1hETCCw","1470 1st Ave","mexican","11/10/2021 17:54:47","40.770694","'-73.953774","Canyon Road","263","N/A","4","10075"
"zuD-iB7hV_dnf_JzBk_DCQ","32 Mulberry St","japanese","11/10/2021 17:54:02","40.71461","'-73.999528","Juku","139","N/A","4","10013"
"sxE9fpmUb_kqaf_a17dYKQ","1556 2nd Ave","american","11/10/2021 17:53:43","40.774353","'-73.95401","Gray Hawk Grill","43","N/A","4.5","10028"
"ZikqL-flwV2XYlKtL2UfmA","1393 A 2nd Ave","indian","11/10/2021 17:54:31","40.7693","'-73.95823","Rangoli Exquisite Indian Cuisine","458","N/A","4.5","10021"
"Me4TxTbPPQZQopW1wOGx5g","224 Lafayette St","american","11/10/2021 17:53:50","40.72213","'-73.99756","Jack's Wife Freda","2028","N/A","4","10012"
"MYPes7EWP5aLiVG1Z_9eFQ","380 Amsterdam Ave","chinese","11/10/2021 17:54:12","40.7827096147799","'-73.9789128775797","Jing Fong","234","N/A","3","10024"
"AA9wpuJRhkSHUePAiv3otA","430 Hudson St","american","11/10/2021 17:53:40","40.73063","'-74.00661","The Leroy House","124","N/A","4.5","10014"
"I2lgw_7DUnwD92ND4PN-Ow","133 Mulberry St","italian","11/10/2021 17:53:35","40.7186467","'-73.9979241","Aunt Jake's","1562","N/A","4","10013"
"J_9-q-WFMWg5swNVzzZ_XA","110 Ave Of The Americas","mexican","11/10/2021 17:54:50","40.72369","'-74.0045776","Lupe's","405","N/A","3.5","10013"
"SLfVjeW6AauL6zaYjsCOTQ","816 6th Ave","korean","11/10/2021 17:54:19","40.74604","'-73.99022","Barn Joo Nomad","53","N/A","4.5","10001"
"7l0uy47dEHXg2S1lA1s-EQ","226 E 53rd St","mexican","11/10/2021 17:54:42","40.757116","'-73.968356","Vote For Pedro Tequila & Tacos","122","N/A","4","10022"
"smxIke5NSkMIExa6jLVw-g","422 Amsterdam Ave","chinese","11/10/2021 17:54:08","40.78411","'-73.977964","Joe's Steam Rice Roll","103","N/A","4.5","10024"
"xsQTIeq-WLkp4ParkTQpMQ","69 W 55th St","italian","11/10/2021 17:53:34","40.7629335072372","'-73.9776668697596","PizzArte","1144","N/A","4","10019"
"Vs8kQ4R381y27AH018gLpg","156 E 2nd St","italian","11/10/2021 17:53:27","40.7229","'-73.98527","Supper","1363","N/A","4","10009"
"Xf6e3HaP0AgMBxY7dEDkOA","285 Grand St","korean","11/10/2021 17:54:27","40.7176199","'-73.99249","99 Favor Taste","1936","N/A","4","10002"
"JBthOvTegHbrLDiVaCAy5Q","1415 2nd Ave","italian","11/10/2021 17:53:33","40.770036","'-73.9577755","Bigoi Venezia","282","N/A","4.5","10021"
"ssGhu4n3emZ9kEPVf371IQ","156 10th Ave","american","11/10/2021 17:53:41","40.7454251","'-74.0056084","Cookshop","2158","N/A","4","10011"
"OLSSJIp8pu5UlugTF7tuHA","8 W 18th St","japanese","11/10/2021 17:53:53","40.738721","'-73.99279","Ootoya Chelsea","1428","N/A","4","10011"
"ULt3kmA0_hbZ3j6cMORCaA","200 E 3rd St","american","11/10/2021 17:53:48","40.7228079872831","'-73.9833535829059","Root & Bone","1653","N/A","4","10009"
